structure_iri,chemical_formula,energy_eV,num_atoms,energy_per_atom_eV,e_above_hull_eV_per_atom,cutoff_eV_per_atom,passed,decomposition_json
https://elagente.ca/grafico/ConceptualAtoms_2c432205-f8f8-4c4b-8ac5-8d574a20e2b7,HfMgS3,-30.874805450439453,5,-6.174961090087891,0.10542984008788814,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
https://elagente.ca/grafico/ConceptualAtoms_48037be5-8d0d-4f87-9eb1-7f47325251f3,HfMgS3,-30.863319396972656,5,-6.172663879394531,0.10772361755370863,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
https://elagente.ca/grafico/ConceptualAtoms_7b2a9d8d-33c4-478c-ab76-1bf67d215e6a,HfMgS3,-30.98838996887207,5,-6.197677993774414,0.08270111083984144,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
https://elagente.ca/grafico/ConceptualAtoms_24f85136-29d7-48e6-b12e-6ee76100eb15,HfMgS3,-30.368019104003906,5,-6.073603820800781,0.20680313110351367,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
https://elagente.ca/grafico/ConceptualAtoms_80b9a015-2a11-4c9b-8eda-d788f91fab49,HfMgS3,-30.442119598388672,5,-6.0884239196777346,0.19192352294921644,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
https://elagente.ca/grafico/ConceptualAtoms_79bfd410-a517-45d8-ba84-88228b1d6ed6,HfMgS3,-30.62357521057129,5,-6.124715042114258,0.15566368103027095,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
https://elagente.ca/grafico/ConceptualAtoms_b370084e-3565-4a5e-a329-58bb8b6a9b24,HfMgS3,-30.643112182617188,5,-6.128622436523438,0.15178604125976314,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
https://elagente.ca/grafico/ConceptualAtoms_81bf10f7-6067-493e-8631-6e9b748c6ac0,HfMgS3,-30.23488998413086,5,-6.046977996826172,0.23343582153320064,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
https://elagente.ca/grafico/ConceptualAtoms_4333f9c3-6a57-408e-a6b5-d4e5ba0ceecc,HfMgS3,-30.98971176147461,5,-6.1979423522949215,0.08241271972655984,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
https://elagente.ca/grafico/ConceptualAtoms_58059c08-2df1-4a23-a52d-748edbf8ae3d,HfMgS3,-30.99106216430664,5,-6.198212432861328,0.08220443725585724,0.05,False,"{""mp-1315-GGA"": 0.4, ""mp-985829-GGA"": 0.5999999999999996}"
