phi_degree,psi_degree,free_energy_kj_mol,samples
137.5,-107.5,19.405997080554656,0.0
142.5,-107.5,19.360294916793418,0.0
147.49999999999997,-107.5,19.260406853840653,0.0
152.49999999999997,-107.5,19.05658990280768,0.0
157.49999999999997,-107.5,18.675243670114256,0.0
162.49999999999997,-107.5,18.070077301347652,0.0
167.5,-107.5,17.32392335199547,0.0
172.5,-107.5,16.668897050774266,0.0
177.5,-107.5,16.30051259529662,45.0
-177.5,-102.5,16.64647100267591,15.0
-172.5,-102.5,16.560622830003748,19.0
-167.5,-102.5,16.181959258196326,5.0
-162.5,-102.5,15.67829413320734,19.0
-157.5,-102.5,15.477073819088691,33.0
-152.5,-102.5,15.842707345967304,8.0
-147.5,-102.5,16.634628455366144,0.0
-142.5,-102.5,17.461445127536038,0.0
-137.5,-102.5,18.011959064627156,7.0
-132.5,-102.5,18.227649884389503,2.0
-127.50000000000001,-102.5,18.232384240756883,0.0
-122.50000000000001,-102.5,18.177839268811635,0.0
-117.50000000000001,-102.5,18.149176698760442,0.0
-112.5,-102.5,18.150338931011408,0.0
-107.5,-102.5,18.151652233137543,0.0
-102.5,-102.5,18.168556525796543,0.0
-97.5,-102.5,18.2764946674647,9.0
-92.50000000000001,-102.5,18.519465199969996,0.0
-87.5,-102.5,18.8368001831239,0.0
-82.50000000000001,-102.5,19.116870373421595,0.0
-77.5,-102.5,19.2962700715279,0.0
-72.5,-102.5,19.383716774719545,0.0
-67.5,-102.5,19.41766908668992,0.0
-62.50000000000001,-102.5,19.428754608736106,0.0
-57.500000000000014,-102.5,19.431944190421177,0.0
-52.500000000000014,-102.5,19.432683877277146,0.0
-47.5,-102.5,19.4326379800075,0.0
-42.5,-102.5,19.432322144522455,0.0
-37.50000000000001,-102.5,19.432007393006998,0.0
-32.500000000000014,-102.5,19.431908406822785,0.0
-27.499999999999993,-102.5,19.432097032656568,0.0
-22.5,-102.5,19.432455374700524,0.0
-17.500000000000007,-102.5,19.43279646679997,0.0
-12.50000000000001,-102.5,19.433015162627793,0.0
-7.500000000000017,-102.5,19.433115282067277,0.0
-2.4999999999999973,-102.5,19.43313714762766,0.0
2.4999999999999973,-102.5,19.433068327718743,0.0
7.499999999999991,-102.5,19.43271333513561,0.0
12.499999999999986,-102.5,19.43135591877872,0.0
17.500000000000007,-102.5,19.426725253279084,0.0
22.5,-102.5,19.411619147882746,0.0
27.499999999999993,-102.5,19.36487913919574,0.0
32.499999999999986,-102.5,19.237067283987567,0.0
37.499999999999986,-102.5,18.947644500919886,0.0
42.5,-102.5,18.422292410615057,0.0
47.5,-102.5,17.66367140004814,0.0
52.49999999999999,-102.5,16.78778121317443,0.0
57.499999999999986,-102.5,15.977824784890565,1.0
62.49999999999998,-102.5,15.403115687567231,31.0
67.49999999999997,-102.5,15.168930687735394,18.0
72.49999999999997,-102.5,15.300090539324641,8.0
77.50000000000001,-102.5,15.749462098200912,1.0
82.50000000000001,-102.5,16.42973534529901,0.0
87.5,-102.5,17.23240818216538,0.0
92.5,-102.5,18.022665648681162,0.0
97.49999999999999,-102.5,18.66446967128,0.0
102.49999999999999,-102.5,19.084984436193245,0.0
107.49999999999999,-102.5,19.30393787049318,0.0
112.49999999999997,-102.5,19.39376320135387,0.0
117.49999999999997,-102.5,19.42259348919902,0.0
122.50000000000001,-102.5,19.429743707605887,0.0
127.50000000000001,-102.5,19.430783237208015,0.0
132.5,-102.5,19.429051640694173,0.0
137.5,-102.5,19.42183060401013,0.0
142.5,-102.5,19.3999593314662,0.0
147.49999999999997,-102.5,19.34013630154699,0.0
152.49999999999997,-102.5,19.19013184090526,0.0
157.49999999999997,-102.5,18.86613584011376,0.0
162.49999999999997,-102.5,18.307605559267248,0.0
167.5,-102.5,17.59126151531006,0.0
172.5,-102.5,16.967942157227167,6.0
177.5,-102.5,16.671919522495003,34.0
-177.5,-97.5,17.265132741714602,5.0
-172.5,-97.5,17.23636871739708,0.0
-167.5,-97.5,16.929388794411697,3.0
-162.5,-97.5,16.45596675436746,63.0
-157.5,-97.5,16.18457330439361,45.0
-152.5,-97.5,16.39428749034047,32.0
-147.5,-97.5,17.030180772512292,12.0
-142.5,-97.5,17.77024016334694,0.0
-137.5,-97.5,18.287580157762495,0.0
-132.5,-97.5,18.44758513029356,0.0
-127.50000000000001,-97.5,18.3240131034908,0.0
-122.50000000000001,-97.5,18.10728301184186,0.0
-117.50000000000001,-97.5,17.985146197829174,0.0
-112.5,-97.5,18.031393362157754,0.0
-107.5,-97.5,18.183516385118406,0.0
-102.5,-97.5,18.34991407237566,0.0
-97.5,-97.5,18.51539915080537,12.0
-92.50000000000001,-97.5,18.713716916646618,0.0
-87.5,-97.5,18.941845094608784,0.0
-82.50000000000001,-97.5,19.150349925800572,0.0
-77.5,-97.5,19.297271133737375,0.0
-72.5,-97.5,19.378547209574684,0.0
-67.5,-97.5,19.41464199821087,0.0
-62.50000000000001,-97.5,19.427678754157636,0.0
-57.500000000000014,-97.5,19.43133871478433,0.0
-52.500000000000014,-97.5,19.431559868568883,0.0
-47.5,-97.5,19.43024520374906,0.0
-42.5,-97.5,19.42815628826314,0.0
-37.50000000000001,-97.5,19.426276764810396,0.0
-32.500000000000014,-97.5,19.42572156608923,0.0
-27.499999999999993,-97.5,19.426867016631927,0.0
-22.5,-97.5,19.428997115669855,0.0
-17.500000000000007,-97.5,19.43100883896315,0.0
-12.50000000000001,-97.5,19.43229259169497,0.0
-7.500000000000017,-97.5,19.43288194671029,0.0
-2.4999999999999973,-97.5,19.433039460777085,0.0
2.4999999999999973,-97.5,19.432815196993413,0.0
7.499999999999991,-97.5,19.431605609806333,0.0
12.499999999999986,-97.5,19.427373687401438,0.0
17.500000000000007,-97.5,19.41524438801069,0.0
22.5,-97.5,19.384320898467063,0.0
27.499999999999993,-97.5,19.30889281070047,0.0
32.499999999999986,-97.5,19.13382960699392,0.0
37.499999999999986,-97.5,18.77684373780833,0.0
42.5,-97.5,18.18495423257833,0.0
47.5,-97.5,17.420914394154046,0.0
52.49999999999999,-97.5,16.665214804888894,29.0
57.499999999999986,-97.5,16.089252521303365,23.0
62.49999999999998,-97.5,15.74776947509869,31.0
67.49999999999997,-97.5,15.624899321180251,41.0
72.49999999999997,-97.5,15.735343651116079,29.0
77.50000000000001,-97.5,16.120003737833436,27.0
82.50000000000001,-97.5,16.75963713744746,7.0
87.5,-97.5,17.534235422181027,0.0
92.5,-97.5,18.27120125665064,0.0
97.49999999999999,-97.5,18.83278970799793,0.0
102.49999999999999,-97.5,19.175245009275738,0.0
107.49999999999999,-97.5,19.34077184547175,0.0
112.49999999999997,-97.5,19.402951514438552,0.0
117.49999999999997,-97.5,19.420289708341965,0.0
122.50000000000001,-97.5,19.423796373793287,0.0
127.50000000000001,-97.5,19.42495411259961,0.0
132.5,-97.5,19.425317474432777,0.0
137.5,-97.5,19.421515503822253,0.0
142.5,-97.5,19.405501669817735,0.0
147.49999999999997,-97.5,19.358832784014893,0.0
152.49999999999997,-97.5,19.2408050997466,0.0
157.49999999999997,-97.5,18.984816906091158,0.0
162.49999999999997,-97.5,18.53971029634714,0.0
167.5,-97.5,17.96369891336778,0.0
172.5,-97.5,17.463878191724277,0.0
177.5,-97.5,17.244313129006084,10.0
-177.5,-92.50000000000001,17.910470693705506,0.0
-172.5,-92.50000000000001,17.868750146459448,0.0
-167.5,-92.50000000000001,17.58206563707583,0.0
-162.5,-92.50000000000001,17.110803131738702,2.0
-157.5,-92.50000000000001,16.739050790281123,40.0
-152.5,-92.50000000000001,16.744705971841434,5.0
-147.5,-92.50000000000001,17.167206202979237,0.0
-142.5,-92.50000000000001,17.771523728808006,0.0
-137.5,-92.50000000000001,18.22682218349383,0.0
-132.5,-92.50000000000001,18.32848718564146,0.0
-127.50000000000001,-92.50000000000001,18.1026904087513,0.0
-122.50000000000001,-92.50000000000001,17.77215307974119,0.0
-117.50000000000001,-92.50000000000001,17.608389424662107,46.0
-112.5,-92.50000000000001,17.73345260527825,41.0
-107.5,-92.50000000000001,18.04337258489404,10.0
-102.5,-92.50000000000001,18.348646652217568,13.0
-97.5,-92.50000000000001,18.561210518289155,10.0
-92.50000000000001,-92.50000000000001,18.719607155336643,0.0
-87.5,-92.50000000000001,18.8844917643626,0.0
-82.50000000000001,-92.50000000000001,19.063450703061537,0.0
-77.5,-92.50000000000001,19.22284462287814,0.0
-72.5,-92.50000000000001,19.33357306484337,0.0
-67.5,-92.50000000000001,19.393616684863147,0.0
-62.50000000000001,-92.50000000000001,19.419076893291678,0.0
-57.500000000000014,-92.50000000000001,19.42669867058423,0.0
-52.500000000000014,-92.50000000000001,19.42567109047101,0.0
-47.5,-92.50000000000001,19.419215432012233,0.0
-42.5,-92.50000000000001,19.409538991062398,0.0
-37.50000000000001,-92.50000000000001,19.40097692480129,0.0
-32.500000000000014,-92.50000000000001,19.398616486130805,0.0
-27.499999999999993,-92.50000000000001,19.404090119364284,0.0
-22.5,-92.50000000000001,19.41401162894245,0.0
-17.500000000000007,-92.50000000000001,19.423296332796316,0.0
-12.50000000000001,-92.50000000000001,19.42918803200359,0.0
-7.500000000000017,-92.50000000000001,19.43189208962938,0.0
-2.4999999999999973,-92.50000000000001,19.43269369280591,0.0
2.4999999999999973,-92.50000000000001,19.432152183377788,0.0
7.499999999999991,-92.50000000000001,19.42880085942528,0.0
12.499999999999986,-92.50000000000001,19.417457265003748,0.0
17.500000000000007,-92.50000000000001,19.387662238180425,0.0
22.5,-92.50000000000001,19.323560733790615,0.0
27.499999999999993,-92.50000000000001,19.20100296209577,0.0
32.499999999999986,-92.50000000000001,18.974707185052477,0.0
37.499999999999986,-92.50000000000001,18.574932473900855,0.0
42.5,-92.50000000000001,17.962774313379864,0.0
47.5,-92.50000000000001,17.223969668181255,1.0
52.49999999999999,-92.50000000000001,16.55923975571077,18.0
57.499999999999986,-92.50000000000001,16.116022728789904,40.0
62.49999999999998,-92.50000000000001,15.867968307052442,15.0
67.49999999999997,-92.50000000000001,15.725906406016232,16.0
72.49999999999997,-92.50000000000001,15.718029847726502,0.0
77.50000000000001,-92.50000000000001,15.975903678326315,5.0
82.50000000000001,-92.50000000000001,16.560904410729893,0.0
87.5,-92.50000000000001,17.36286189823499,0.0
92.5,-92.50000000000001,18.16512416993249,0.0
97.49999999999999,-92.50000000000001,18.783791013430747,0.0
102.49999999999999,-92.50000000000001,19.156431397201732,0.0
107.49999999999999,-92.50000000000001,19.329440700746606,0.0
112.49999999999997,-92.50000000000001,19.38722078931186,0.0
117.49999999999997,-92.50000000000001,19.397265420235733,0.0
122.50000000000001,-92.50000000000001,19.39667181645261,0.0
127.50000000000001,-92.50000000000001,19.39915916946025,0.0
132.5,-92.50000000000001,19.403403946805508,0.0
137.5,-92.50000000000001,19.39973336131858,0.0
142.5,-92.50000000000001,19.375194859731707,0.0
147.49999999999997,-92.50000000000001,19.314881297576843,0.0
152.49999999999997,-92.50000000000001,19.198488298729078,0.0
157.49999999999997,-92.50000000000001,18.99736834055396,0.0
162.49999999999997,-92.50000000000001,18.691886570880367,0.0
167.5,-92.50000000000001,18.321670700692437,0.0
172.5,-92.50000000000001,18.012703591718946,0.0
177.5,-92.50000000000001,17.88799745046745,0.0
-177.5,-87.5,18.28207422261861,0.0
-172.5,-87.5,18.215419721644672,0.0
-167.5,-87.5,17.935029348693526,0.0
-162.5,-87.5,17.45750578120247,0.0
-157.5,-87.5,16.986053838495238,0.0
-152.5,-87.5,16.79411271477031,0.0
-147.5,-87.5,17.008687075538425,0.0
-142.5,-87.5,17.479918193158717,0.0
-137.5,-87.5,17.882791368020793,0.0
-132.5,-87.5,17.959800596706497,14.0
-127.50000000000001,-87.5,17.69731466378032,15.0
-122.50000000000001,-87.5,17.33173940277581,17.0
-117.50000000000001,-87.5,17.176090072744213,0.0
-112.5,-87.5,17.36438398933459,20.0
-107.5,-87.5,17.75350432239167,0.0
-102.5,-87.5,18.09888673087057,0.0
-97.5,-87.5,18.291717130867852,0.0
-92.50000000000001,-87.5,18.40338599669925,0.0
-87.5,-87.5,18.552658588232184,0.0
-82.50000000000001,-87.5,18.77752006742404,0.0
-77.5,-87.5,19.023869579080667,0.0
-72.5,-87.5,19.219936052873084,0.0
-67.5,-87.5,19.337713322400344,0.0
-62.50000000000001,-87.5,19.392258448825437,0.0
-57.500000000000014,-87.5,19.409125148804776,0.0
-52.500000000000014,-87.5,19.40327370767267,0.0
-47.5,-87.5,19.379750480447292,0.0
-42.5,-87.5,19.345077096604065,0.0
-37.50000000000001,-87.5,19.314863963928662,0.0
-32.500000000000014,-87.5,19.307348207711975,0.0
-27.499999999999993,-87.5,19.327998512921173,0.0
-22.5,-87.5,19.364264870936033,0.0
-17.500000000000007,-87.5,19.397829860236733,0.0
-12.50000000000001,-87.5,19.418986138405636,0.0
-7.500000000000017,-87.5,19.428671524157988,0.0
-2.4999999999999973,-87.5,19.43171161041287,0.0
2.4999999999999973,-87.5,19.430837468115033,0.0
7.499999999999991,-87.5,19.423501062645716,0.0
12.499999999999986,-87.5,19.398818471723576,0.0
17.500000000000007,-87.5,19.336323351130396,0.0
22.5,-87.5,19.213182008002132,0.0
27.499999999999993,-87.5,19.01578687292102,0.0
32.499999999999986,-87.5,18.732504682672115,0.0
37.499999999999986,-87.5,18.329363292217607,0.0
42.5,-87.5,17.771853111378682,0.0
47.5,-87.5,17.11028156362672,5.0
52.49999999999999,-87.5,16.49513627391845,5.0
57.499999999999986,-87.5,16.036577369327404,20.0
62.49999999999998,-87.5,15.69474022263989,13.0
67.49999999999997,-87.5,15.396482287342552,11.0
72.49999999999997,-87.5,15.221128654964042,6.0
77.50000000000001,-87.5,15.371886856092788,4.0
82.50000000000001,-87.5,15.961420817530312,0.0
87.5,-87.5,16.874544381872877,0.0
92.5,-87.5,17.83788390342039,0.0
97.49999999999999,-87.5,18.601179795033644,0.0
102.49999999999999,-87.5,19.065041210984212,0.0
107.49999999999999,-87.5,19.27419373999629,0.0
112.49999999999997,-87.5,19.330475267232824,0.0
117.49999999999997,-87.5,19.324067778351118,0.0
122.50000000000001,-87.5,19.31233501671049,0.0
127.50000000000001,-87.5,19.318413008345384,0.0
132.5,-87.5,19.334050490832862,0.0
137.5,-87.5,19.331524004460416,0.0
142.5,-87.5,19.281963917422324,0.0
147.49999999999997,-87.5,19.170558517618,0.0
152.49999999999997,-87.5,19.003683535370264,0.0
157.49999999999997,-87.5,18.804035742993758,0.0
162.49999999999997,-87.5,18.597590641814946,0.0
167.5,-87.5,18.41273293179669,0.0
172.5,-87.5,18.290795742685653,0.0
177.5,-87.5,18.26220267011815,0.0
-177.5,-82.50000000000001,18.06977017281013,0.0
-172.5,-82.50000000000001,17.99688611771237,0.0
-167.5,-82.50000000000001,17.74750361556658,0.0
-162.5,-82.50000000000001,17.29947465424609,0.0
-157.5,-82.50000000000001,16.788390651863256,0.0
-152.5,-82.50000000000001,16.47642173802705,14.0
-147.5,-82.50000000000001,16.552471871082886,40.0
-142.5,-82.50000000000001,16.93838649930607,7.0
-137.5,-82.50000000000001,17.33110285296448,10.0
-132.5,-82.50000000000001,17.44668193351131,2.0
-127.50000000000001,-82.50000000000001,17.23521060079788,0.0
-122.50000000000001,-82.50000000000001,16.91425075840937,23.0
-117.50000000000001,-82.50000000000001,16.790130455782865,25.0
-112.5,-82.50000000000001,16.983712669751252,1.0
-107.5,-82.50000000000001,17.33466156085831,0.0
-102.5,-82.50000000000001,17.59949034130945,0.0
-97.5,-82.50000000000001,17.700678047507644,0.0
-92.50000000000001,-82.50000000000001,17.759898645878977,0.0
-87.5,-82.50000000000001,17.936921064001723,0.0
-82.50000000000001,-82.50000000000001,18.27099134287601,26.0
-77.5,-82.50000000000001,18.665945747145535,0.0
-72.5,-82.50000000000001,18.997504192292944,0.0
-67.5,-82.50000000000001,19.209243581712062,0.0
-62.50000000000001,-82.50000000000001,19.31554470566151,0.0
-57.500000000000014,-82.50000000000001,19.35055369372467,0.0
-52.500000000000014,-82.50000000000001,19.332677164777806,0.0
-47.5,-82.50000000000001,19.267237865911024,0.0
-42.5,-82.50000000000001,19.171352898481,0.0
-37.50000000000001,-82.50000000000001,19.089515901987607,0.0
-32.500000000000014,-82.50000000000001,19.072626572878377,0.0
-27.499999999999993,-82.50000000000001,19.1345875728051,0.0
-22.5,-82.50000000000001,19.23891893410896,0.0
-17.500000000000007,-82.50000000000001,19.33411104120297,0.0
-12.50000000000001,-82.50000000000001,19.393613063038067,0.0
-7.500000000000017,-82.50000000000001,19.42073171640734,0.0
-2.4999999999999973,-82.50000000000001,19.42951785012733,0.0
2.4999999999999973,-82.50000000000001,19.428911139477943,0.0
7.499999999999991,-82.50000000000001,19.416371522680883,0.0
12.499999999999986,-82.50000000000001,19.37377432242735,0.0
17.500000000000007,-82.50000000000001,19.2671926789939,0.0
22.5,-82.50000000000001,19.0644402046525,0.0
27.499999999999993,-82.50000000000001,18.767518905856985,0.0
32.499999999999986,-82.50000000000001,18.415038818999058,0.0
37.499999999999986,-82.50000000000001,18.027254708750252,0.0
42.5,-82.50000000000001,17.56873512353309,5.0
47.5,-82.50000000000001,17.008126230489893,17.0
52.49999999999999,-82.50000000000001,16.386396313508925,16.0
57.499999999999986,-82.50000000000001,15.76824727986247,7.0
62.49999999999998,-82.50000000000001,15.170925995080777,10.0
67.49999999999997,-82.50000000000001,14.631997517853955,9.0
72.49999999999997,-82.50000000000001,14.320996713303467,3.0
77.50000000000001,-82.50000000000001,14.475907462721246,21.0
82.50000000000001,-82.50000000000001,15.191284849455325,24.0
87.5,-82.50000000000001,16.297861215546103,0.0
92.5,-82.50000000000001,17.45847164688085,0.0
97.49999999999999,-82.50000000000001,18.376272515215557,0.0
102.49999999999999,-82.50000000000001,18.931944435792758,0.0
107.49999999999999,-82.50000000000001,19.169628715618465,0.0
112.49999999999997,-82.50000000000001,19.204480264990238,0.0
117.49999999999997,-82.50000000000001,19.155044957537463,0.0
122.50000000000001,-82.50000000000001,19.114291136295034,0.0
127.50000000000001,-82.50000000000001,19.125253013292138,0.0
132.5,-82.50000000000001,19.16648677391908,0.0
137.5,-82.50000000000001,19.17330425577866,0.0
142.5,-82.50000000000001,19.08449587476454,0.0
147.49999999999997,-82.50000000000001,18.88206615227799,0.0
152.49999999999997,-82.50000000000001,18.60588603611823,0.0
157.49999999999997,-82.50000000000001,18.33558788384066,0.0
162.49999999999997,-82.50000000000001,18.142999951151545,0.0
167.5,-82.50000000000001,18.050432414373404,0.0
172.5,-82.50000000000001,18.034403241698637,0.0
177.5,-82.50000000000001,18.05671343748158,0.0
-177.5,-77.5,17.158560261740604,0.0
-172.5,-77.5,17.09683055272087,0.0
-167.5,-77.5,16.93084787062878,0.0
-162.5,-77.5,16.59527788437857,0.0
-157.5,-77.5,16.160458918570793,0.0
-152.5,-77.5,15.858054231828095,0.0
-147.5,-77.5,15.90327655370811,13.0
-142.5,-77.5,16.274450063671893,0.0
-137.5,-77.5,16.709498237586494,0.0
-132.5,-77.5,16.923970934990525,0.0
-127.50000000000001,-77.5,16.832279051973934,0.0
-122.50000000000001,-77.5,16.60442865608643,4.0
-117.50000000000001,-77.5,16.506839063317276,0.0
-112.5,-77.5,16.640637580826805,0.0
-107.5,-77.5,16.85782483577124,11.0
-102.5,-77.5,16.960959633646624,0.0
-97.5,-77.5,16.9315002722131,0.0
-92.50000000000001,-77.5,16.934683306486818,16.0
-87.5,-77.5,17.144349306191813,17.0
-82.50000000000001,-77.5,17.584602570810816,14.0
-77.5,-77.5,18.12363570758536,0.0
-72.5,-77.5,18.59804360021848,0.0
-67.5,-77.5,18.925334256699436,0.0
-62.50000000000001,-77.5,19.10926176148265,0.0
-57.500000000000014,-77.5,19.178329541840117,0.0
-52.500000000000014,-77.5,19.14269580060804,0.0
-47.5,-77.5,19.00452691875779,0.0
-42.5,-77.5,18.802674071260498,0.0
-37.50000000000001,-77.5,18.63657074518435,0.0
-32.500000000000014,-77.5,18.61562632086256,0.0
-27.499999999999993,-77.5,18.76554465420473,0.0
-22.5,-77.5,19.00306245532248,0.0
-17.500000000000007,-77.5,19.215458133309436,0.0
-12.50000000000001,-77.5,19.34675834213884,0.0
-7.500000000000017,-77.5,19.406205032574423,0.0
-2.4999999999999973,-77.5,19.425782862687395,0.0
2.4999999999999973,-77.5,19.42693949626917,0.0
7.499999999999991,-77.5,19.410311077959854,0.0
12.499999999999986,-77.5,19.352463791896962,0.0
17.500000000000007,-77.5,19.207523138321857,0.0
22.5,-77.5,18.933243399133925,0.0
27.499999999999993,-77.5,18.54156019882442,0.0
32.499999999999986,-77.5,18.112731234976724,0.0
37.499999999999986,-77.5,17.718140663352017,6.0
42.5,-77.5,17.326558475351867,5.0
47.5,-77.5,16.826501521228252,56.0
52.49999999999999,-77.5,16.140857588311196,41.0
57.499999999999986,-77.5,15.290572447349758,12.0
62.49999999999998,-77.5,14.383938106459581,0.0
67.49999999999997,-77.5,13.617187069982052,6.0
72.49999999999997,-77.5,13.26479970481403,21.0
77.50000000000001,-77.5,13.557006407665213,18.0
82.50000000000001,-77.5,14.49783544966997,20.0
87.5,-77.5,15.81873244957607,0.0
92.5,-77.5,17.13406760393173,0.0
97.49999999999999,-77.5,18.150787296926644,0.0
102.49999999999999,-77.5,18.7619581168822,0.0
107.49999999999999,-77.5,19.00568732846113,0.0
112.49999999999997,-77.5,18.991619618733054,0.0
117.49999999999997,-77.5,18.86325390616617,0.0
122.50000000000001,-77.5,18.764252474925673,0.0
127.50000000000001,-77.5,18.772888064789342,0.0
132.5,-77.5,18.85299855864376,0.0
137.5,-77.5,18.88562722150007,0.0
142.5,-77.5,18.760822431127863,0.0
147.49999999999997,-77.5,18.454860189751912,0.0
152.49999999999997,-77.5,18.04511036638945,0.0
157.49999999999997,-77.5,17.660211504031086,0.0
162.49999999999997,-77.5,17.39811979678683,0.0
167.5,-77.5,17.270598480044796,0.0
172.5,-77.5,17.22063281287951,0.0
177.5,-77.5,17.19073887692942,0.0
-177.5,-72.5,15.790833785844423,0.0
-172.5,-72.5,15.753773841889082,0.0
-167.5,-72.5,15.723527307350745,27.0
-162.5,-72.5,15.577755246299382,16.0
-157.5,-72.5,15.318643473840359,25.0
-152.5,-72.5,15.13700792081166,10.0
-147.5,-72.5,15.25283522345401,41.0
-142.5,-72.5,15.684907478157635,13.0
-137.5,-72.5,16.21102726425994,9.0
-132.5,-72.5,16.55359706913347,10.0
-127.50000000000001,-72.5,16.598579071598152,1.0
-122.50000000000001,-72.5,16.469099720970434,0.0
-117.50000000000001,-72.5,16.385394729236864,6.0
-112.5,-72.5,16.427575070201733,18.0
-107.5,-72.5,16.474139992849338,13.0
-102.5,-72.5,16.39288386867064,24.0
-97.5,-72.5,16.22463000237874,37.0
-92.50000000000001,-72.5,16.15099545076415,35.0
-87.5,-72.5,16.329170616269888,18.0
-82.50000000000001,-72.5,16.770183580444183,6.0
-77.5,-72.5,17.346340802207447,0.0
-72.5,-72.5,17.898002502372147,0.0
-67.5,-72.5,18.329005365709484,0.0
-62.50000000000001,-72.5,18.612588194635897,0.0
-57.500000000000014,-72.5,18.740951060665278,0.0
-52.500000000000014,-72.5,18.696912378465147,0.0
-47.5,-72.5,18.480730121801468,0.0
-42.5,-72.5,18.168625225157484,0.0
-37.50000000000001,-72.5,17.932888345958297,6.0
-32.500000000000014,-72.5,17.949984313613097,3.0
-27.499999999999993,-72.5,18.249586939203045,0.0
-22.5,-72.5,18.682113753077513,0.0
-17.500000000000007,-72.5,19.05702573203714,0.0
-12.50000000000001,-72.5,19.285073561810087,0.0
-7.500000000000017,-72.5,19.387322625132324,0.0
-2.4999999999999973,-72.5,19.42120423825064,0.0
2.4999999999999973,-72.5,19.425797563165354,0.0
7.499999999999991,-72.5,19.408787825914445,0.0
12.499999999999986,-72.5,19.347038182901585,0.0
17.500000000000007,-72.5,19.190560980884534,0.0
22.5,-72.5,18.890012533235893,0.0
27.499999999999993,-72.5,18.452152966668148,0.0
32.499999999999986,-72.5,17.963805782930685,6.0
37.499999999999986,-72.5,17.518371206048396,12.0
42.5,-72.5,17.099846812609684,2.0
47.5,-72.5,16.566708872336726,6.0
52.49999999999999,-72.5,15.772862444270112,19.0
57.499999999999986,-72.5,14.711694164255483,13.0
62.49999999999998,-72.5,13.571135687151864,26.0
67.49999999999997,-72.5,12.684728529067126,69.0
72.49999999999997,-72.5,12.40208970707648,70.0
77.50000000000001,-72.5,12.904639324782726,96.0
82.50000000000001,-72.5,14.070534618924142,18.0
87.5,-72.5,15.53201130505299,0.0
92.5,-72.5,16.897965514446977,0.0
97.49999999999999,-72.5,17.93214936130387,0.0
102.49999999999999,-72.5,18.561462668257366,0.0
107.49999999999999,-72.5,18.801742603101868,0.0
112.49999999999997,-72.5,18.72983583876085,0.0
117.49999999999997,-72.5,18.499982780769916,0.0
122.50000000000001,-72.5,18.310591366969046,0.0
127.50000000000001,-72.5,18.290320040937566,18.0
132.5,-72.5,18.40247008003659,0.0
137.5,-72.5,18.477178433490995,0.0
142.5,-72.5,18.34962937355006,0.0
147.49999999999997,-72.5,17.98280097235726,0.0
152.49999999999997,-72.5,17.47997093739643,0.0
157.49999999999997,-72.5,16.992635285959572,17.0
162.49999999999997,-72.5,16.613028905484803,39.0
167.5,-72.5,16.336731621421045,11.0
172.5,-72.5,16.110926499731914,1.0
177.5,-72.5,15.916157350327003,0.0
-177.5,-67.5,14.575251159462091,35.0
-172.5,-67.5,14.593994314110393,32.0
-167.5,-67.5,14.71556369674038,54.0
-162.5,-67.5,14.757281000162232,82.0
-157.5,-67.5,14.67104795920147,8.0
-152.5,-67.5,14.628283249758377,22.0
-147.5,-67.5,14.856992420408034,10.0
-142.5,-67.5,15.39481067834776,39.0
-137.5,-67.5,16.029117914705164,26.0
-132.5,-67.5,16.477581495015567,0.0
-127.50000000000001,-67.5,16.61706104452725,8.0
-122.50000000000001,-67.5,16.55395461787654,12.0
-117.50000000000001,-67.5,16.474145132932854,13.0
-112.5,-67.5,16.429601640664576,15.0
-107.5,-67.5,16.318976357986706,19.0
-102.5,-67.5,16.07169568152837,0.0
-97.5,-67.5,15.768668081947563,0.0
-92.50000000000001,-67.5,15.569104432212981,10.0
-87.5,-67.5,15.584218534811402,0.0
-82.50000000000001,-67.5,15.827562007094707,7.0
-77.5,-67.5,16.236578707557314,14.0
-72.5,-67.5,16.721358026463367,9.0
-67.5,-67.5,17.198348602672723,7.0
-62.50000000000001,-67.5,17.587038964071592,32.0
-57.500000000000014,-67.5,17.80262963236403,4.0
-52.500000000000014,-67.5,17.78561294793402,0.0
-47.5,-67.5,17.553713160857903,0.0
-42.5,-67.5,17.238419955003124,2.0
-37.50000000000001,-67.5,17.066180321347083,10.0
-32.500000000000014,-67.5,17.235194325210067,19.0
-27.499999999999993,-67.5,17.747394450859268,11.0
-22.5,-67.5,18.39028126914809,14.0
-17.500000000000007,-67.5,18.91963625034623,0.0
-12.50000000000001,-67.5,19.233376496848066,0.0
-7.500000000000017,-67.5,19.371923115361565,0.0
-2.4999999999999973,-67.5,19.417735248988727,0.0
2.4999999999999973,-67.5,19.42603689340847,0.0
7.499999999999991,-67.5,19.412723621393052,0.0
12.499999999999986,-67.5,19.360754729233946,0.0
17.500000000000007,-67.5,19.226085659582925,0.0
22.5,-67.5,18.95851123775554,0.0
27.499999999999993,-67.5,18.54609003259213,0.0
32.499999999999986,-67.5,18.042736403007364,0.0
37.499999999999986,-67.5,17.523455498825726,0.0
42.5,-67.5,16.989383825518473,0.0
47.5,-67.5,16.326726447365814,20.0
52.49999999999999,-67.5,15.393345485881625,0.0
57.499999999999986,-67.5,14.185991361398418,23.0
62.49999999999998,-67.5,12.943066280123602,0.0
67.49999999999997,-67.5,12.07265097616274,46.0
72.49999999999997,-67.5,11.939504918173357,138.0
